Mat.Typ,Material,Base Unit of Measure,Mat.Desc,Plant,Mat.Grp,Mat.Grp Desc,Sub group,Sub Group Desc,Split Valuation Status,Serial Number Status
ZSPR,4000003238,NO,TNC SPARES:QUARTZ CRYSTAL 281.850KHZ,4224,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003237,NO,TNC SPARES:QUARTZ CRYSTAL 193.850KHZ,4258,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003236,NO,TNC SPARES:QUARTZ CRYSTAL 173.850KHZ,4196,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003235,NO,TNC SPARES:PZDP RELAY,4238,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003234,NO,TNC SPARES:PULSE RECORDER,2198,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003233,NO,TNC SPARES:PRIVILIGE BOX,2242,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003232,NO,"TNC SPARES:PRINTER,LASERJET",4129,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003231,NO,"TNC SPARES:PRINTER,CABINET,BBC MODULE",4223,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003230,NO,TNC SPARES:PRINT TEST CARD 03BP,4278,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003229,NO,TNC SPARES:PRIMARY TEST KIT FOR ETBB,4190,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003228,NO,TNC SPARES:POWER PACK,4246,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003227,NO,TNC SPARES:POWER MODULE,4261,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003226,NO,TNC SPARES:POWER GENERATOR,4286,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003225,NO,TNC SPARES:PORTABLE WAVE TRAP,4231,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003224,NO,TNC SPARES:POLY MOTOR,4260,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003223,NO,TNC SPARES:POCKET MULTIMETER,4234,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003222,NO,TNC SPARES:PLUG IN UNIT,4155,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003221,NO,TNC SPARES:PLUG BIT,4121,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003220,NO,TNC SPARES:PLC,4260,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003219,NO,TNC SPARES:PLASTIC PLUG,3211,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003218,NO,TNC SPARES:PIPES OF HOOD FRAME OFF SIZE,4223,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003217,NO,TNC SPARES:PILOT/DIAL SENDER,4214,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003216,NO,TNC SPARES:PILOT TRANSISTOR,3151,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003215,NO,TNC SPARES:PILOT SUPERVISION,4152,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003214,NO,TNC SPARES:PILOT SECTION MONITOR,4112,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003213,NO,TNC SPARES:PILOT FILTER RECEIVER,4241,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003212,NO,TNC SPARES:PATROL BOX,4224,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003211,NO,TNC SPARES:PAPER CHART ROLL,4163,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003210,NO,TNC SPARES:OUTPUT PRINT,4123,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003209,NO,TNC SPARES:OSCILLO FILL B,3267,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003208,NO,TNC SPARES:OSCILLATION AMPLIFIER,4236,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003207,NO,TNC SPARES:OPTICAL PROBE,4172,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003206,NO,TNC SPARES:OPTICAL PORT CABLE,4261,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003205,NO,TNC SPARES:NSGA CARD,4164,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003204,NO,TNC SPARES:NETZ. TRANSFORMER,4240,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003203,NO,TNC SPARES:MONITOR,4139,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZTOW,4300001980,NO,"MONOPOLE,DC,245KV,PB,0-15DEG,21M",4153,M0043,TOWER,,,YES,NO
ZSPR,4000003201,NO,TNC SPARES:MODULE NO. P4LG,4239,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003200,NO,TNC SPARES:MODULE NO. P4LB,4120,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003199,NO,TNC SPARES:MODULE NO. P4LA,3144,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003198,NO,TNC SPARES:MODULE NO. B4LA,3259,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003197,NO,TNC SPARES:MODULE NO. 04LC,4109,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003196,NO,TNC SPARES:MODULE NO. 04LA,2292,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003195,NO,TNC SPARES:MIXER PRINT 03BC,4154,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003194,NO,TNC SPARES:METERING EQUIPMENT UNIT VFT,4212,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003193,NO,TNC SPARES:METALIC ROD,4163,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZTEQ,4200000638,KM,"CBL,POWER,UNARM,4CX2.5SQMM,1.1KV,CU",4246,M0025,CONTROL CABLE,EX-M0025-002,UNARMOURED CAB,YES,NO
ZSPR,4000003191,NO,TNC SPARES:MEASURING TRANSFORMER,3162,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003190,NO,TNC SPARES:MEASURING PLUG,4283,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZAST,4500000468,NO,"FAN,EXHAUST",4177,M0039,OTHER T&P,EX-M0039-003,MISC. T&P,NO,NO
ZSPR,4000003188,NO,TNC SPARES:MEASURING CABLE,2198,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003187,NO,TNC SPARES:MBP TEST PLUG,4146,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003186,NO,TNC SPARES:MAIN TM 515,4264,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003185,NO,TNC SPARES:MAGNIFYING GLASS,4195,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003184,NO,TNC SPARES:MAGNET SMALL,4105,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003183,NO,TNC SPARES:LOW PASS FILTER,4160,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003182,NO,TNC SPARES:LOADING CT 500/5A,4159,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003181,NO,TNC SPARES:LINE EQUALIZER,4105,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003180,NO,TNC SPARES:LINE ATTENUATOR,4154,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003179,NO,TNC SPARES:LINE AMPLIFIER,4246,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003178,NO,TNC SPARES:LEVEL-GENERATOR PS-3,4213,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003177,NO,"TNC SPARES:LEVEL METER,DIGITAL",4213,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZAST,4500000277,NO,"RACK,STEEL",3188,M0039,OTHER T&P,EX-M0039-002,FURNITURE,NO,NO
ZTEQ,4200001752,NO,"CONNECTOR,ISO,145KV,PANTHER",3158,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-001,EQP. CONNECTORS,YES,NO
ZSPR,4000003174,NO,"TNC SPARES:LEADS,START & STOP TRIGGER",4202,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003173,NO,"TNC SPARES:LAMP,OSCILLO FILE",4154,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003172,NO,TNC SPARES:KRONE TOOL,4218,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003171,NO,"TNC SPARES:INTER LOCK,TELEPHONE",4112,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003170,NO,TNC SPARES:INSTRUMENT MEASURING,3104,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003169,NO,TNC SPARES:INSPECTION MIRROR,3200,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003168,NO,TNC SPARES:INPUT PAD CHANGEOVER MODULE,4157,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003167,NO,TNC SPARES:INPUT BAD CHANGEOVER MODULE,4130,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003166,NO,TNC SPARES:INDICATING INSTRUMENT,4117,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003165,NO,TNC SPARES:IMPULSE UNIT,4227,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003164,NO,TNC SPARES:IMPULSE SHORTING UNIT,3124,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003163,NO,TNC SPARES:IF OSE & CARRIER FILTER,4202,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003162,NO,TNC SPARES:IF CRYSTAL OSCILLATOR,4219,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003161,NO,TNC SPARES:IF ATTENUATOR UNIT,4230,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003160,NO,TNC SPARES:IF AMPLIFIER,4177,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003159,NO,TNC SPARES:I.F./V.F. CONVERTER,4173,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003158,NO,TNC SPARES:I.F./H.F. CONYERTER,4110,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003157,NO,TNC SPARES:I.F./H.F. CONVERTER,4114,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003156,NO,TNC SPARES:I.F. OSCILLATOR,4212,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003155,NO,TNC SPARES:I.F. BAD PASS FILTER,3131,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003154,NO,TNC SPARES:I.F.  CARRIER SUPPRESSER,4164,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003153,NO,TNC SPARES:HOLOGRAPHIC STICKER SEAL,4278,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003152,NO,TNC SPARES:HILL UNIVERSAL COUNTER,4143,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003151,NO,TNC SPARES:HIGH PASS FILTER,4170,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003150,NO,TNC SPARES:HIGH GAIN CONTRAL,4147,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003149,NO,TNC SPARES:HF PRE AMPLIFIER,4241,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003148,NO,TNC SPARES:HF OSCILATOR,4170,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003147,NO,TNC SPARES:HEAD PHONE (DEFECTIVE),4262,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003146,NO,TNC SPARES:HACK SAW FRAME,4222,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003145,NO,TNC SPARES:GSM WALKY TELEPHONE SET,3181,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003144,NO,"TNC SPARES:GLASS FUSE,1A",4220,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003143,NO,TNC SPARES:GALVANO METER 3KHZ,4180,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003142,NO,TNC SPARES:GALVANO METER 2KHZ,2287,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003141,NO,TNC SPARES:GALVANO METER 10KHZ,4217,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003140,NO,TNC SPARES:G.C. SHEET OFF SIZE,5192,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003139,NO,"TNC SPARES:FUSE,CARTRIDGE",4117,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003138,NO,TNC SPARES:FUNCTION GENERATOR,4123,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003137,NO,TNC SPARES:FREQUENCY SHIFT KEYER,4255,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003136,NO,TNC SPARES:FREQUENCY SEPERATOR,4256,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003135,NO,TNC SPARES:FREQUENCY GENERATOR,4159,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003134,NO,TNC SPARES:FREQUENCY DIVIDER,4218,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003133,NO,TNC SPARES:FREQUENCY DEMODULATOR,4210,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003132,NO,TNC SPARES:FREQ SHIFT SIG TRANS REC,4173,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003131,NO,TNC SPARES:FORECIP 6IN,4270,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003130,NO,TNC SPARES:FIVE LINE TELEPHONE W/ACCS,4171,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003129,NO,TNC SPARES:FEQUIP EQUALIZER,4110,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003128,NO,TNC SPARES:FAULT UNIT,4238,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003127,NO,TNC SPARES:F-6 MONITOR,4275,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003126,NO,TNC SPARES:EXTRACTOR RTXD,4190,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003125,NO,TNC SPARES:EXTERNAL CT,4145,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003124,NO,"TNC SPARES:EXTENSION CORD,POWER SUPPLY",4105,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003123,NO,TNC SPARES:EXTENDER CARD POWER AMPLIFIER,4251,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003122,NO,TNC SPARES:EXTENDER CARD HF HYBRID,4208,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003121,NO,TNC SPARES:EXTENDER CARD HF FILTER CARD,4125,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003120,NO,TNC SPARES:EXTENDER CARD,4251,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003119,NO,TNC SPARES:EQUIPMENT EQUALIZER,4204,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003118,NO,TNC SPARES:ENGG. DRAWING INST SET,4241,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003117,NO,TNC SPARES:END CLAMP,3162,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003116,NO,TNC SPARES:DUMMY LOAD,3176,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003115,NO,TNC SPARES:DOUBLE RECORDEDKVR/KW 3PHASE,4190,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003114,NO,TNC SPARES:DNTE 5009 TMC KIT,2292,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003113,NO,TNC SPARES:DISTURBANCE RECORDER,4137,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003112,NO,TNC SPARES:DISTRIBUTION FUSE BOARD,4194,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003111,NO,TNC SPARES:DIODE UNIT,4170,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003110,NO,TNC SPARES:DIODE PLATE RECEIVER RELAY,4263,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003109,NO,TNC SPARES:DIAL MACHINE,2292,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003108,NO,TNC SPARES:DIAL CARD,4178,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003107,NO,TNC SPARES:DESOLDERING PUMP,4194,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003106,NO,TNC SPARES:DE-SOLDERING PUMP,4107,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003105,NO,TNC SPARES:DC/DC CONVERTER,4156,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003104,NO,TNC SPARES:CTIG 39 RELAY,4145,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003103,NO,TNC SPARES:CRYSTAL OFF SIZE,4107,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003102,NO,TNC SPARES:CRYSTAL 960KHZ,4156,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003101,NO,TNC SPARES:CRYSTAL 952.5 KHZ,4240,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003100,NO,TNC SPARES:CRYSTAL 842.5 KHZ,4205,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003099,NO,TNC SPARES:CRYSTAL 16.45KHZ,4206,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003098,NO,TNC SPARES:CROSS STRIP,4276,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003097,NO,TNC SPARES:CRADLE RELAY,4273,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003096,NO,TNC SPARES:COVER  FOR LT UNIT,4218,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003095,NO,TNC SPARES:CONVERTER VFT,2103,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003094,NO,TNC SPARES:CONTROL UNIT TP,4214,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003093,NO,TNC SPARES:CONTACT SPRING SET,4240,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003092,NO,TNC SPARES:CONTACT PRESSURE GUAGE,3280,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003091,NO,TNC SPARES:CONNECTING CORD,4276,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003090,NO,"TNC SPARES:COMM.CORD,MRI,9PIN",4194,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003089,NO,TNC SPARES:COMBINATION PLIER,4197,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003088,NO,TNC SPARES:COM-2 CABLE,4274,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003087,NO,TNC SPARES:CHOCK TBV 42/2620,4281,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003086,NO,TNC SPARES:CERAMSIL,4186,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003085,NO,TNC SPARES:CATHODE DROP ARRESTOR,4240,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003084,NO,TNC SPARES:CARRIER ETB MODULE RTQ-4,4262,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003083,NO,TNC SPARES:CARRIAGE ASSEMBLY,4125,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003082,NO,TNC SPARES:CARD CPUO OF EPAX,4251,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003081,NO,TNC SPARES:C-RELAY,4261,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003080,NO,TNC SPARES:BRINDING PRINT 03CD,4206,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003079,NO,TNC SPARES:BRIDGING PLUG,4153,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003078,NO,TNC SPARES:BRASS ADAPTER,4216,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003077,NO,TNC SPARES:BPL SPARE PRINT DIAD,2150,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003076,NO,TNC SPARES:BOX SPANNER WITH TESTER,4227,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003075,NO,TNC SPARES:BODY HAND SET,3176,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003074,NO,TNC SPARES:BL-14454 CLEANER,4262,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003073,NO,TNC SPARES:BCD DIGITAL CONTROL,4213,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003072,NO,"TNC SPARES:BATTERY CHARGER,245/26V",4152,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003071,NO,TNC SPARES:BANISHING TOOL,4217,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003070,NO,TNC SPARES:BAND PASS FILTER,4105,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZSPR,4000003069,NO,TNC SPARES:AUX. THROUGH OVER RELAY,4223,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
